,target
20951,-0.145
20952,-0.011
20953,-0.191
20954,-0.227
20955,-0.234
20956,-0.249
20957,-0.241
20958,-0.227
20959,-0.18
20960,0.216
20961,0.96
20962,2.443
20963,4.16
20964,3.828
20965,2.334
20966,2.269
20967,2.595
20968,3.636
20969,3.332
20970,7.232
20971,9.324
20972,10.708
20973,10.744000000000002
20974,9.437
20975,10.759
20976,8.264
20977,7.0120000000000005
20978,6.822
20979,5.875
20980,5.237
20981,5.36
20982,6.497999999999998
20983,5.009
20984,4.907
20985,6.625
20986,5.9220000000000015
20987,5.808
20988,8.068
20989,9.588
20990,8.382
20991,12.008
20992,14.79
20993,17.386
20994,12.885
20995,7.548999999999999
20996,8.302999999999999
20997,7.485
20998,11.69
20999,19.674
21000,13.009
21001,5.349
21002,2.194
21003,5.376
21004,3.966
21005,6.483
21006,7.796
21007,10.58
21008,14.383
21009,9.773
21010,6.2170000000000005
21011,4.74
21012,5.401
21013,4.94
21014,3.941
21015,2.97
21016,1.825
21017,2.812
21018,5.126
21019,2.59
21020,1.411
21021,1.037
21022,0.838
21023,1.6840000000000002
21024,3.678
21025,5.214
21026,5.465
21027,5.532
21028,4.226
21029,4.308
21030,5.83
21031,6.3210000000000015
21032,7.004
21033,5.99
21034,5.568
21035,5.755
21036,5.352
21037,5.255
21038,4.341
21039,4.374
21040,4.074
21041,4.735
21042,5.374
21043,7.5710000000000015
21044,4.059
21045,5.604
21046,6.598
21047,6.23
21048,6.125
21049,4.992
21050,4.665
21051,3.564
21052,2.557
21053,2.702
21054,3.46
21055,2.988
21056,3.224
21057,3.587
21058,4.064
21059,2.432
21060,2.279
21061,3.3760000000000003
21062,5.216
21063,4.934
21064,4.462
21065,4.016
21066,5.809
21067,5.792999999999998
21068,6.941
21069,7.047999999999999
21070,7.734
21071,9.23
21072,7.485
21073,6.18
21074,13.475
21075,11.442
21076,9.029
21077,9.59
21078,4.862
21079,5.937
21080,8.309
21081,5.549
21082,1.828
21083,1.093
21084,1.266
21085,0.266
21086,0.343
21087,1.143
21088,1.967
21089,2.934
21090,4.28
21091,5.7570000000000014
21092,5.562
21093,2.875
21094,1.072
21095,2.584
21096,2.902
21097,2.8110000000000004
21098,1.577
21099,2.94
21100,5.502000000000002
21101,3.13
21102,0.399
21103,0.086
21104,0.775
21105,1.349
21106,1.706
21107,3.46
21108,5.003
21109,4.077
21110,3.624
21111,4.556
21112,4.143
21113,4.588
21114,5.689
21115,5.175
21116,3.0610000000000004
21117,2.728
21118,2.7310000000000003
21119,2.075
21120,2.401
21121,2.7880000000000003
21122,3.076
21123,4.0539999999999985
21124,4.213
21125,2.696
21126,1.256
21127,0.471
21128,0.7609999999999999
21129,0.585
21130,0.303
21131,0.162
21132,0.339
21133,0.357
21134,1.232
21135,2.955
21136,1.656
21137,1.2990000000000002
21138,1.7080000000000002
21139,2.372
21140,1.745
21141,1.751
21142,1.786
21143,5.224
21144,3.447
21145,2.827
21146,4.38
21147,3.2880000000000003
21148,3.137
21149,0.943
21150,1.732
21151,3.612
21152,5.207000000000002
21153,1.883
21154,0.552
21155,1.32
21156,3.033
21157,1.775
21158,2.079
21159,0.5870000000000001
21160,0.6709999999999999
21161,0.456
21162,0.368
21163,2.031
21164,3.302
21165,4.6110000000000015
21166,4.003
21167,2.897
21168,1.949
21169,2.184
21170,3.129
21171,1.838
21172,2.423
21173,2.68
21174,2.685
21175,2.528
21176,2.376
21177,4.103
21178,3.792
21179,4.75
21180,5.7360000000000015
21181,4.614
21182,4.374
21183,3.768
21184,6.609
21185,8.443
21186,9.905
21187,11.012
21188,10.944
21189,10.567
21190,8.857000000000003
21191,12.35
21192,12.187
21193,11.566
21194,12.477
21195,13.792
21196,15.76
21197,14.486
21198,10.86
21199,8.071
21200,6.907
21201,7.523
21202,5.569
21203,5.73
21204,2.507
21205,1.231
21206,0.845
21207,1.93
21208,1.6269999999999998
21209,0.5579999999999999
21210,1.527
21211,1.283
21212,2.517
21213,2.418
21214,0.8740000000000001
21215,0.923
21216,-0.1669999999999999
21217,-0.239
21218,1.4469999999999998
21219,0.95
21220,0.29
21221,-0.219
21222,-0.253
21223,-0.251
21224,-0.249
21225,-0.265
21226,-0.086
21227,0.098
21228,1.05
21229,1.026
21230,2.371
21231,2.737
21232,3.019
21233,1.538
21234,1.905
21235,2.971
21236,5.956
21237,6.379
21238,10.951
21239,15.679
21240,18.972
21241,18.603
21242,12.302
21243,2.175
21244,1.6869999999999998
21245,0.754
21246,1.089
21247,0.7090000000000001
21248,1.287
21249,2.357
21250,2.321
21251,2.802
21252,3.506
21253,1.696
21254,0.723
21255,0.961
21256,4.8260000000000005
21257,4.144
21258,5.442
21259,3.595
21260,0.381
21261,1.634
21262,1.165
21263,0.937
21264,0.415
21265,0.318
21266,1.51
21267,3.153
21268,1.275
21269,1.76
21270,2.679
21271,3.495
21272,4.813
21273,4.104
21274,3.676
21275,5.622999999999998
21276,5.336
21277,5.106
21278,4.8210000000000015
21279,3.697
21280,6.7360000000000015
21281,8.346
21282,8.064
21283,14.050999999999998
21284,13.744000000000002
21285,13.68
21286,13.32
21287,14.259
21288,14.977
21289,14.507
21290,15.982
21291,14.005
21292,20.17
21293,21.967
21294,15.343
21295,17.877
21296,18.513
21297,14.853
21298,14.569
21299,10.823
21300,8.22
21301,7.306
21302,7.148
21303,5.803
21304,4.495
21305,4.569
21306,4.2330000000000005
21307,1.453
21308,3.34
21309,6.323
21310,2.873
21311,3.393
21312,39.22
21313,38.743
21314,43.26
21315,44.804
21316,44.663
21317,45.37600000000001
21318,44.404
21319,28.647
21320,11.058
21321,0.011
21322,1.57
21323,26.764
21324,44.465
21325,27.406
21326,6.888
21327,6.812
21328,13.945
21329,11.492
21330,19.767
21331,42.649
21332,37.466
21333,7.191
21334,0.93
21335,20.86
21336,33.649
21337,22.501
21338,6.561
21339,9.181
21340,28.951
21341,20.048
21342,19.185
21343,15.592
21344,9.838
21345,7.5939999999999985
21346,4.66
21347,2.947
21348,2.411
21349,2.821
21350,3.523
21351,2.674
21352,5.914
21353,5.718
21354,6.1960000000000015
21355,4.4289999999999985
21356,3.55
21357,2.695
21358,2.375
21359,1.166
21360,0.43
21361,1.137
21362,0.446
21363,0.8029999999999999
21364,2.5780000000000003
21365,2.35
21366,3.984
21367,3.616
21368,3.537
21369,2.438
21370,2.365
21371,3.039
21372,2.861
21373,4.009
21374,4.202
21375,4.414
21376,4.37
21377,3.194
21378,2.611
21379,1.994
21380,1.666
21381,1.983
21382,2.193
21383,4.158
21384,6.613
21385,7.414
21386,8.662
21387,9.477
21388,11.599
21389,9.989
21390,6.856
21391,8.347000000000001
21392,10.085
21393,11.359000000000002
21394,12.985
21395,10.825
21396,13.252
21397,15.726
21398,14.795
21399,13.255999999999998
21400,13.621
21401,14.252
21402,13.206
21403,11.03
21404,11.887
21405,7.492000000000001
21406,8.613
21407,7.129
21408,5.402
21409,3.162
21410,4.2780000000000005
21411,3.262
21412,1.827
21413,2.24
21414,2.07
21415,2.128
21416,2.312
21417,3.388
21418,3.841
21419,3.056
21420,2.419
21421,2.624
21422,3.979
21423,3.145
21424,2.426
21425,1.841
21426,0.511
21427,-0.116
21428,-0.201
21429,-0.263
21430,-0.259
21431,-0.244
21432,-0.235
21433,-0.249
21434,-0.22
21435,-0.225
21436,-0.208
21437,-0.212
21438,-0.213
21439,-0.224
21440,-0.234
21441,-0.232
21442,-0.215
21443,-0.244
21444,-0.22
21445,-0.228
21446,-0.247
21447,-0.16
21448,-0.18
21449,-0.28
21450,-0.204
21451,-0.175
21452,-0.243
21453,1.5519999999999998
21454,2.025
21455,0.691
21456,0.873
21457,1.662
21458,4.037
21459,2.793
21460,3.39
21461,3.549
21462,4.409
21463,4.544
21464,5.135
21465,6.657
21466,6.595
21467,4.759
21468,4.1160000000000005
21469,3.459
21470,2.415
21471,1.57
21472,1.646
21473,3.658
21474,4.208
21475,4.199
21476,4.101
21477,5.651
21478,3.072
21479,9.476
21480,10.713
21481,11.609000000000002
21482,28.434
21483,46.472
21484,42.051
21485,27.062
21486,16.645
21487,7.392
21488,5.151
21489,6.522
21490,2.105
21491,0.601
21492,-0.488
21493,-0.494
21494,-0.412
21495,0.741
21496,-0.359
21497,-0.257
21498,-0.231
21499,0.693
21500,0.048
21501,0.382
21502,3.187
21503,1.746
21504,-0.231
21505,-0.248
21506,-0.187
21507,-0.257
21508,-0.214
21509,-0.21
21510,-0.215
21511,-0.253
21512,-0.247
21513,-0.217
21514,-0.216
21515,-0.219
21516,-0.229
21517,-0.26
21518,-0.245
21519,-0.24
21520,-0.235
21521,-0.26
21522,0.159
21523,0.956
21524,1.841
21525,1.345
21526,1.3159999999999998
21527,1.196
21528,0.872
21529,0.983
21530,0.8690000000000001
21531,1.5019999999999998
21532,1.169
21533,3.303
21534,3.224
21535,3.985
21536,4.644
21537,6.5870000000000015
21538,6.349
21539,5.448
21540,5.388
21541,4.511
21542,6.8039999999999985
21543,9.202
21544,8.91
21545,9.116
21546,6.58
21547,5.294
21548,9.952
21549,13.97
21550,14.095
21551,15.629
21552,16.178
21553,13.133
21554,9.681
21555,13.521
21556,13.026
21557,12.886
21558,24.82
21559,42.142
21560,33.129
21561,23.018
21562,44.776
21563,39.033
21564,28.645
21565,11.463
21566,10.197
21567,23.392
21568,35.634
21569,26.196
21570,21.299
21571,28.072
21572,14.204
21573,21.097
21574,25.094
21575,22.587
21576,18.084
21577,15.916
21578,27.393
21579,30.103
21580,25.456
21581,23.609
21582,29.023000000000003
21583,35.962
21584,42.532
21585,41.825
21586,40.51
21587,35.415
21588,37.245
21589,42.426
21590,42.22
21591,44.143
21592,46.382
21593,46.505
21594,46.646
21595,47.077
21596,47.427
21597,47.457
21598,47.058
21599,47.056
21600,47.494
21601,45.093
21602,47.324
21603,47.101000000000006
21604,47.13
21605,47.192
21606,46.948
21607,47.283
21608,47.396
21609,47.352
21610,47.42100000000001
21611,45.315
21612,46.21
21613,42.00100000000001
21614,46.681
21615,40.556
21616,41.81399999999999
21617,42.306
21618,36.378
21619,37.828
21620,32.611
21621,28.04
21622,26.123
21623,25.336
21624,30.34
21625,25.171
21626,15.341
21627,19.119
21628,19.268
21629,17.652
21630,15.342
21631,10.812
21632,5.669
21633,5.519
21634,5.0280000000000005
21635,7.1960000000000015
21636,11.068
21637,13.294
21638,19.638
21639,16.402
21640,9.65
21641,16.163
21642,8.101
21643,9.273
21644,9.4
21645,10.023
21646,10.486
21647,11.672
21648,10.217
21649,7.261
21650,11.904000000000002
21651,7.269
21652,7.05
21653,3.824
21654,4.2330000000000005
21655,1.832
21656,1.5219999999999998
21657,4.121
21658,4.622
21659,6.995
21660,6.99
21661,7.97
21662,9.416
21663,13.292
21664,12.825
21665,11.703
21666,10.165
21667,10.296
21668,8.204
21669,7.572
21670,7.3820000000000014
21671,8.027000000000001
21672,9.559
21673,7.292999999999998
21674,7.234
21675,6.358
21676,6.582000000000002
21677,4.36
21678,2.924
21679,4.008
21680,6.6389999999999985
21681,6.365
21682,8.151
21683,8.857999999999997
21684,12.624
21685,14.695
21686,12.981
21687,13.844
21688,15.404000000000002
21689,14.831
21690,10.918
21691,10.245
21692,10.5
21693,10.492
21694,10.837
21695,11.072
21696,9.644
21697,9.836
21698,9.07
21699,7.152
21700,6.131
21701,8.199
21702,9.568
21703,8.719
21704,8.425
21705,9.815
21706,7.57
21707,7.307
21708,8.266
21709,8.257
21710,6.9220000000000015
21711,7.68
21712,11.392
21713,10.890999999999998
21714,9.547
21715,7.592
21716,6.569
21717,7.2029999999999985
21718,5.083
21719,2.919
21720,2.323
21721,2.089
21722,2.133
21723,2.428
21724,2.656
21725,2.882
21726,3.624
21727,4.628
21728,3.557
21729,2.3680000000000003
21730,2.209
21731,2.634
21732,3.109
21733,2.35
21734,2.15
21735,2.427
21736,2.01
21737,2.884
21738,2.487
21739,4.311
21740,3.787
21741,4.89
21742,4.436
21743,3.567
21744,4.555
21745,3.707
21746,5.627999999999999
21747,5.013
21748,5.982
21749,3.626
21750,2.681
21751,2.2840000000000003
21752,2.4530000000000003
21753,2.299
21754,3.452
21755,1.812
21756,2.619
21757,3.042
21758,2.19
21759,4.37
21760,3.236
21761,3.282
21762,4.29
21763,2.858
21764,2.845
21765,1.78
21766,0.852
21767,1.777
21768,1.501
21769,0.973
21770,2.295
21771,3.295
21772,2.705
21773,0.748
21774,0.918
21775,1.348
21776,4.872
21777,3.618
21778,6.235
21779,4.629
21780,4.893
21781,3.168
21782,2.611
21783,3.613
21784,4.98
21785,6.016
21786,3.044
21787,-0.011
21788,-0.25
21789,0.835
21790,2.275
21791,5.28
21792,2.242
21793,-0.267
21794,-0.15
21795,-0.264
21796,-0.272
21797,4.779
21798,14.178
21799,8.255
21800,4.562
21801,7.425
21802,3.3110000000000004
21803,3.688
21804,-0.198
21805,1.063
21806,5.511
21807,4.307
21808,2.926
21809,1.518
21810,4.023
21811,4.034
21812,3.12
21813,1.167
21814,0.046
21815,-0.195
21816,5.122000000000001
21817,2.644
21818,1.579
21819,1.42
21820,8.814
21821,7.551
21822,8.888
21823,17.435
21824,17.191
21825,30.923
21826,12.726
21827,1.442
21828,34.637
21829,10.515999999999998
21830,1.263
21831,28.492
21832,9.575
21833,18.204
21834,14.985
21835,8.83
21836,12.017
21837,41.268
21838,42.805
21839,22.463
21840,15.325
21841,12.191
21842,6.107
21843,5.886
21844,5.691
21845,6.496
21846,7.829
21847,10.023
21848,16.88
21849,38.87300000000001
21850,30.254
21851,16.552
21852,3.801
21853,4.309
21854,6.068
21855,11.854
21856,6.727
21857,8.698
21858,4.688
21859,4.891
21860,1.935
21861,2.512
21862,11.231
21863,7.298999999999999
21864,1.814
21865,4.026
21866,6.331
21867,4.327
21868,4.629
21869,3.263
21870,2.181
21871,4.093
21872,4.121
21873,2.7710000000000004
21874,4.024
21875,3.294
21876,1.658
21877,1.112
21878,0.602
21879,0.042
21880,1.176
21881,0.5660000000000001
21882,0.176
21883,1.703
21884,1.01
21885,0.003
21886,0.308
21887,0.823
21888,-0.064
21889,0.537
21890,0.041
21891,1.706
21892,0.175
21893,-0.12
21894,1.599
21895,0.765
21896,-0.258
21897,-0.219
21898,-0.254
21899,-0.21
21900,-0.201
21901,-0.238
21902,-0.209
21903,-0.191
21904,-0.19
21905,-0.225
21906,-0.201
21907,-0.184
21908,-0.197
21909,-0.213
21910,-0.211
21911,0.094
21912,0.033
21913,-0.21
21914,-0.213
21915,-0.228
21916,-0.231
21917,-0.222
21918,-0.229
21919,-0.218
21920,-0.259
21921,-0.214
21922,-0.222
21923,-0.204
21924,-0.207
21925,-0.208
21926,-0.229
21927,-0.197
21928,-0.214
21929,-0.195
21930,-0.21
21931,-0.229
21932,-0.244
21933,-0.196
21934,-0.206
21935,-0.205
21936,-0.22
21937,-0.191
21938,-0.254
21939,-0.198
21940,-0.205
21941,-0.196
21942,-0.226
21943,-0.196
21944,-0.209
21945,-0.263
21946,-0.186
21947,-0.221
21948,-0.207
21949,-0.204
21950,-0.207
21951,-0.206
21952,-0.214
21953,-0.201
21954,-0.185
21955,-0.207
21956,-0.219
21957,-0.193
21958,-0.192
21959,-0.208
21960,-0.203
21961,-0.215
21962,-0.198
21963,-0.229
21964,-0.192
21965,-0.22
21966,-0.198
21967,-0.19
21968,-0.18
21969,-0.206
21970,-0.233
21971,0.514
21972,-0.297
21973,-0.225
21974,-0.236
21975,-0.217
21976,-0.189
21977,-0.217
21978,-0.227
21979,-0.213
21980,-0.211
21981,-0.214
21982,-0.23
21983,-0.187
21984,-0.189
21985,-0.213
21986,-0.207
21987,-0.231
21988,-0.223
21989,-0.219
21990,-0.204
21991,-0.2
21992,-0.185
21993,-0.227
21994,-0.204
21995,-0.212
21996,-0.21
21997,-0.232
21998,-0.243
21999,-0.22
22000,-0.213
22001,-0.208
22002,-0.238
22003,-0.23
22004,-0.105
22005,0.456
22006,1.146
22007,1.4269999999999998
22008,1.861
22009,0.561
22010,-0.012
22011,0.39
22012,1.5930000000000002
22013,0.984
22014,1.966
22015,4.414
22016,4.743
22017,1.6840000000000002
22018,1.944
22019,1.329
22020,0.196
22021,-0.219
22022,-0.225
22023,0.575
22024,3.687
22025,3.249
22026,1.618
22027,2.794
22028,2.902
22029,5.104
22030,6.3039999999999985
22031,10.586
22032,7.8610000000000015
22033,4.924
22034,6.359
22035,4.51
22036,4.9860000000000015
22037,2.345
22038,2.684
22039,1.51
22040,2.822
22041,5.0939999999999985
22042,5.874
22043,5.7639999999999985
22044,2.637
22045,2.833
22046,1.546
22047,1.524
22048,1.403
22049,0.799
22050,-0.008
22051,0.418
22052,-0.203
22053,-0.151
22054,-0.228
22055,-0.248
22056,-0.237
22057,-0.235
22058,-0.238
22059,-0.209
22060,-0.221
22061,-0.223
22062,-0.237
22063,-0.207
22064,-0.271
22065,-0.252
22066,0.009
22067,0.182
22068,0.67
22069,1.161
22070,1.081
22071,0.6890000000000001
22072,0.289
22073,0.68
22074,0.8270000000000001
22075,0.575
22076,0.453
22077,0.597
22078,1.479
22079,0.438
22080,0.12
22081,-0.249
22082,0.037
22083,-0.18
22084,-0.277
22085,-0.284
22086,-0.163
22087,0.076
22088,2.253
22089,2.466
22090,1.495
22091,-0.132
22092,-0.28
22093,0.142
22094,0.578
22095,-0.139
22096,0.919
22097,0.346
22098,-0.411
22099,0.184
22100,-0.02
22101,1.024
22102,0.224
22103,0.633
22104,3.958
22105,4.279
22106,1.092
22107,0.243
22108,0.054
22109,1.41
22110,3.16
22111,2.359
22112,3.4130000000000003
22113,2.442
22114,1.128
22115,1.421
22116,1.426
22117,2.125
22118,4.223
22119,8.449
22120,10.772
22121,10.470999999999998
22122,15.722
22123,21.273000000000003
22124,24.534
22125,28.391
22126,30.897
22127,35.323
22128,37.026
22129,34.976
22130,38.331
22131,41.25100000000001
22132,40.994
22133,43.265
22134,44.161
22135,44.476000000000006
22136,12.822
22137,10.025
22138,20.861
22139,45.456
22140,33.955
22141,25.497
22142,20.495
22143,12.285
22144,24.958
22145,20.423
22146,22.487
22147,6.013
22148,-0.5770000000000001
22149,-0.512
22150,0.989
22151,5.273
22152,5.585
22153,7.956
22154,0.211
22155,1.016
22156,7.3370000000000015
22157,13.091
22158,9.413
22159,18.16
22160,19.879
22161,8.317
22162,10.042
22163,5.808
22164,7.741
22165,0.974
22166,1.3769999999999998
22167,7.04
22168,5.652
22169,3.644
22170,2.891
22171,4.833
22172,5.444
22173,4.93
22174,4.787
22175,2.575
22176,3.783
22177,4.8180000000000005
22178,5.9460000000000015
22179,5.924
22180,7.827000000000001
22181,8.311
22182,7.501
22183,3.105
22184,3.408
22185,1.433
22186,1.861
22187,3.0580000000000003
22188,7.171
22189,7.89
22190,7.692
22191,4.456
22192,6.714
22193,6.364
22194,7.7360000000000015
22195,11.39
22196,21.035
22197,27.746
22198,23.538
22199,14.341
22200,25.275
22201,41.32100000000001
22202,44.731
22203,35.356
22204,30.592
22205,34.085
22206,27.529
22207,28.933000000000003
22208,20.732
22209,26.596
22210,20.562
22211,19.192
22212,18.49
22213,17.337
22214,11.841
22215,12.862
22216,19.922
22217,23.333
22218,23.45
22219,13.761
22220,11.69
22221,16.137
22222,22.442
22223,27.649
22224,19.929
22225,13.062
22226,12.501
22227,12.845999999999998
22228,20.828000000000007
22229,8.929
22230,7.374
22231,7.282
22232,14.226
22233,9.868
22234,7.46
22235,8.763
22236,10.17
22237,10.581
22238,5.051
22239,12.261
22240,14.121
22241,3.0610000000000004
22242,4.117
22243,5.438
22244,7.832999999999998
22245,4.819
22246,4.9689999999999985
22247,4.405
22248,8.78
22249,7.737
22250,2.643
22251,0.4
22252,1.987
22253,0.6970000000000001
22254,0.132
22255,1.798
22256,1.645
22257,1.146
22258,0.154
22259,0.123
22260,0.8420000000000001
22261,3.052
22262,1.751
22263,1.922
22264,2.734
22265,4.928
22266,4.647
22267,6.488
22268,8.998
22269,11.04
22270,12.321
22271,10.508
22272,7.812
22273,6.925
22274,8.522
22275,8.829
22276,11.628
22277,13.708
22278,14.773
22279,17.175
22280,13.595
22281,11.985
22282,11.747
22283,9.965
22284,10.337
22285,9.106
22286,11.295
22287,9.888
22288,6.224
22289,6.977
22290,11.958
22291,11.424
22292,10.272
22293,9.855
22294,9.687
22295,12.998
22296,18.609
22297,18.252
22298,15.231
22299,13.675
22300,12.281
22301,10.7
22302,10.425999999999998
22303,5.872000000000001
22304,8.995
22305,7.689
22306,6.3660000000000005
22307,8.475
22308,9.774
22309,14.343
22310,17.57
22311,19.441
22312,22.18
22313,15.682
22314,15.396
22315,11.606
22316,11.997
22317,13.499
22318,12.593
22319,7.741
22320,6.487
22321,6.688
22322,10.505
22323,11.885
22324,9.22
22325,7.187
22326,6.59
22327,4.121
22328,4.7330000000000005
22329,2.79
22330,3.105
22331,2.532
22332,0.774
22333,0.662
22334,0.108
22335,-0.245
22336,-0.222
22337,-0.233
22338,-0.223
22339,-0.225
22340,-0.228
22341,-0.222
22342,-0.231
22343,-0.208
22344,-0.239
22345,-0.1669999999999999
22346,-0.222
22347,-0.224
22348,-0.226
22349,-0.216
22350,-0.21
22351,-0.218
22352,-0.241
22353,-0.229
22354,-0.239
22355,-0.21
22356,-0.217
22357,-0.221
22358,-0.243
22359,-0.257
22360,-0.236
22361,-0.215
22362,-0.145
22363,-0.129
22364,-0.227
22365,-0.273
22366,-0.209
22367,-0.223
22368,-0.166
22369,0.513
22370,0.105
22371,-0.251
22372,-0.235
22373,-0.171
22374,-0.203
22375,-0.232
22376,-0.233
22377,0.042
22378,0.251
22379,0.424
22380,0.303
22381,0.231
22382,0.496
22383,1.005
22384,1.315
22385,1.747
22386,2.1180000000000003
22387,1.852
22388,3.033
22389,2.587
22390,2.478
22391,4.123
22392,3.426
22393,2.938
22394,4.105
22395,3.905
22396,4.348
22397,4.574
22398,3.684
22399,3.15
22400,3.515
22401,2.822
22402,3.059
22403,1.917
22404,0.733
22405,0.218
22406,0.34
22407,0.151
22408,0.085
22409,-0.268
22410,-0.217
22411,-0.249
22412,-0.05
22413,0.078
22414,0.09
22415,-0.171
22416,-0.24
22417,-0.191
22418,-0.293
22419,-0.232
22420,-0.178
22421,0.104
22422,0.974
22423,2.242
22424,3.484
22425,5.671
22426,4.023
22427,3.322
22428,3.0860000000000003
22429,2.923
22430,3.1630000000000003
22431,3.443
22432,2.373
22433,2.67
22434,3.133
22435,2.52
22436,3.651
22437,2.215
22438,2.6210000000000004
22439,3.14
22440,3.5810000000000004
22441,4.62
22442,6.723
22443,7.037000000000001
22444,7.145
22445,5.912000000000001
22446,5.4670000000000005
22447,4.204
22448,4.2810000000000015
22449,2.5540000000000003
