,0.000000000000000000e+00.136
23131,18.9
23132,18.049999999999997
23133,16.95
23134,15.55
23135,13.85
23136,12.4
23137,10.85
23138,9.45
23139,8.25
23140,7.0
23141,5.85
23142,4.95
23143,3.05
23144,1.35
23145,0.5
23146,0.15000000000000002
23147,0.0
23148,0.0
23149,0.0
23150,0.0
23151,0.0
23152,0.0
23153,0.0
23154,0.0
23155,0.0
23156,0.0
23157,0.0
23158,0.0
23159,0.0
23160,0.0
23161,0.0
23162,0.0
23163,0.0
23164,0.0
23165,0.0
23166,0.0
23167,0.0
23168,0.0
23169,0.0
23170,0.0
23171,0.0
23172,0.0
23173,0.0
23174,0.0
23175,0.0
23176,0.0
23177,0.0
23178,0.0
23179,0.0
23180,0.0
23181,0.0
23182,0.0
23183,0.0
23184,0.0
23185,0.0
23186,0.0
23187,0.0
23188,0.0
23189,0.0
23190,0.0
23191,0.0
23192,0.0
23193,0.0
23194,0.0
23195,0.0
23196,0.0
23197,0.0
23198,0.0
23199,0.0
23200,0.0
23201,0.0
23202,0.0
23203,0.0
23204,0.0
23205,0.0
23206,0.0
23207,0.0
23208,0.0
23209,0.0
23210,0.0
23211,0.0
23212,0.0
23213,0.0
23214,0.0
23215,0.1
23216,0.25
23217,0.5
23218,1.25
23219,2.6
23220,4.8
23221,5.7
23222,6.949999999999999
23223,8.5
23224,10.05
23225,11.75
23226,13.25
23227,14.05
23228,15.65
23229,17.35
23230,19.35
23231,21.15
23232,22.55
23233,23.85
23234,24.9
23235,26.3
23236,26.8
23237,26.95
23238,27.7
23239,28.55
23240,29.05
23241,29.0
23242,29.35
23243,30.0
23244,31.1
23245,31.6
23246,31.65
23247,32.05
23248,32.2
23249,33.35
23250,33.45
23251,34.099999999999994
23252,32.6
23253,34.599999999999994
23254,34.15
23255,33.25
23256,32.6
23257,34.15
23258,34.150000000000006
23259,32.75
23260,33.7
23261,35.55
23262,32.1
23263,29.35
23264,29.2
23265,29.1
23266,28.55
23267,27.8
23268,27.35
23269,26.1
23270,25.65
23271,24.45
23272,23.45
23273,22.45
23274,20.75
23275,20.45
23276,21.5
23277,19.6
23278,17.05
23279,16.0
23280,13.65
23281,10.25
23282,9.5
23283,8.25
23284,7.05
23285,5.95
23286,4.9
23287,2.55
23288,1.2
23289,0.4499999999999999
23290,0.15000000000000002
23291,0.1
23292,0.0
23293,0.0
23294,0.0
23295,0.0
23296,0.0
23297,0.0
23298,0.0
23299,0.0
23300,0.0
23301,0.0
23302,0.0
23303,0.0
23304,0.0
23305,0.0
23306,0.0
23307,0.0
23308,0.0
23309,0.0
23310,0.0
23311,0.0
23312,0.0
23313,0.0
23314,0.0
23315,0.0
23316,0.0
23317,0.0
23318,0.0
23319,0.0
23320,0.0
23321,0.0
23322,0.0
23323,0.0
23324,0.0
23325,0.0
23326,0.0
23327,0.0
23328,0.0
23329,0.0
23330,0.0
23331,0.0
23332,0.0
23333,0.0
23334,0.0
23335,0.0
23336,0.0
23337,0.0
23338,0.0
23339,0.0
23340,0.0
23341,0.0
23342,0.0
23343,0.0
23344,0.0
23345,0.0
23346,0.0
23347,0.0
23348,0.0
23349,0.0
23350,0.0
23351,0.0
23352,0.0
23353,0.0
23354,0.0
23355,0.0
23356,0.0
23357,0.0
23358,0.05
23359,0.15000000000000002
23360,0.30000000000000004
23361,0.7
23362,1.75
23363,4.05
23364,5.4
23365,5.55
23366,5.199999999999999
23367,7.3
23368,9.2
23369,10.4
23370,9.9
23371,13.35
23372,15.1
23373,16.75
23374,18.5
23375,19.95
23376,21.7
23377,23.7
23378,25.1
23379,26.2
23380,27.2
23381,27.7
23382,28.1
23383,28.0
23384,28.5
23385,29.25
23386,29.65
23387,31.25
23388,31.1
23389,31.6
23390,33.95
23391,34.05
23392,34.650000000000006
23393,35.400000000000006
23394,35.3
23395,31.3
23396,28.45
23397,25.549999999999997
23398,23.049999999999997
23399,20.15
23400,16.7
23401,15.9
23402,15.5
23403,14.35
23404,12.55
23405,11.85
23406,10.75
23407,8.95
23408,8.0
23409,6.4
23410,5.85
23411,5.15
23412,4.9
23413,6.0
23414,8.5
23415,10.0
23416,9.75
23417,10.1
23418,7.65
23419,6.0
23420,7.85
23421,9.6
23422,10.3
23423,10.5
23424,10.95
23425,10.05
23426,8.3
23427,6.800000000000001
23428,5.6
23429,4.85
23430,3.15
23431,1.45
23432,0.65
23433,0.25
23434,0.05
23435,0.0
23436,0.0
23437,0.0
23438,0.0
23439,0.0
23440,0.0
23441,0.0
23442,0.0
23443,0.0
23444,0.0
23445,0.0
23446,0.0
23447,0.0
23448,0.0
23449,0.0
23450,0.0
23451,0.0
23452,0.0
23453,0.0
23454,0.0
23455,0.0
23456,0.0
23457,0.0
23458,0.0
23459,0.0
23460,0.0
23461,0.0
23462,0.0
23463,0.0
23464,0.0
23465,0.0
23466,0.0
23467,0.0
23468,0.0
23469,0.0
23470,0.0
23471,0.0
23472,0.0
23473,0.0
23474,0.0
23475,0.0
23476,0.0
23477,0.0
23478,0.0
23479,0.0
23480,0.0
23481,0.0
23482,0.0
23483,0.0
23484,0.0
23485,0.0
23486,0.0
23487,0.0
23488,0.0
23489,0.0
23490,0.0
23491,0.0
23492,0.0
23493,0.0
23494,0.0
23495,0.0
23496,0.0
23497,0.0
23498,0.0
23499,0.0
23500,0.0
23501,0.0
23502,0.0
23503,0.05
23504,0.15000000000000002
23505,0.45
23506,0.7000000000000001
23507,0.6499999999999999
23508,1.7
23509,2.6
23510,4.800000000000001
23511,5.050000000000001
23512,6.35
23513,6.5
23514,6.75
23515,9.65
23516,9.3
23517,8.55
23518,7.85
23519,7.2
23520,7.05
23521,6.9
23522,6.449999999999999
23523,6.5
23524,7.199999999999999
23525,10.1
23526,14.55
23527,13.65
23528,12.85
23529,12.55
23530,12.9
23531,13.6
23532,14.55
23533,14.3
23534,13.9
23535,14.45
23536,15.05
23537,15.45
23538,15.8
23539,16.25
23540,11.649999999999999
23541,11.3
23542,16.0
23543,20.7
23544,18.9
23545,23.15
23546,22.75
23547,15.25
23548,15.75
23549,13.55
23550,17.55
23551,22.85
23552,14.65
23553,12.3
23554,9.0
23555,16.05
23556,16.95
23557,12.0
23558,13.85
23559,9.15
23560,8.95
23561,11.55
23562,12.05
23563,13.85
23564,12.35
23565,14.25
23566,5.5
23567,0.25
23568,4.4
23569,9.2
23570,8.95
23571,7.25
23572,6.2
23573,5.4
23574,2.3499999999999996
23575,0.5
23576,0.45
23577,0.2
23578,0.1
23579,0.0
23580,0.0
23581,0.0
23582,0.0
23583,0.0
23584,0.0
23585,0.0
23586,0.0
23587,0.0
23588,0.0
23589,0.0
23590,0.0
23591,0.0
23592,0.0
23593,0.0
23594,0.0
23595,0.0
23596,0.0
23597,0.0
23598,0.0
23599,0.0
23600,0.0
23601,0.0
23602,0.0
23603,0.0
23604,0.0
23605,0.0
23606,0.0
23607,0.0
23608,0.0
23609,0.0
23610,0.0
23611,0.0
23612,0.0
23613,0.0
23614,0.0
23615,0.0
23616,0.0
23617,0.0
23618,0.0
23619,0.0
23620,0.0
23621,0.0
23622,0.0
23623,0.0
23624,0.0
23625,0.0
23626,0.0
23627,0.0
23628,0.0
23629,0.0
23630,0.0
23631,0.0
23632,0.0
23633,0.0
23634,0.0
23635,0.0
23636,0.0
23637,0.0
23638,0.0
23639,0.0
23640,0.0
23641,0.0
23642,0.0
23643,0.0
23644,0.0
23645,0.0
23646,0.0
23647,0.1
23648,0.25
23649,0.55
23650,1.2
23651,2.35
23652,4.65
23653,5.9
23654,6.949999999999999
23655,8.1
23656,9.75
23657,11.05
23658,13.0
23659,14.1
23660,15.55
23661,17.049999999999997
23662,18.7
23663,20.2
23664,21.7
23665,24.3
23666,25.25
23667,26.2
23668,26.7
23669,27.35
23670,28.1
23671,28.2
23672,30.7
23673,29.75
23674,27.95
23675,31.7
23676,31.25
23677,30.05
23678,33.6
23679,34.8
23680,32.55
23681,33.15
23682,29.5
23683,30.049999999999997
23684,31.0
23685,29.7
23686,33.0
23687,31.799999999999997
23688,29.849999999999994
23689,35.75
23690,35.150000000000006
23691,35.8
23692,34.650000000000006
23693,32.4
23694,30.1
23695,23.9
23696,33.5
23697,29.9
23698,28.05
23699,20.299999999999997
23700,26.6
23701,26.3
23702,25.6
23703,25.05
23704,24.0
23705,22.25
23706,20.75
23707,19.8
23708,19.05
23709,17.5
23710,15.6
23711,16.3
23712,13.6
23713,10.8
23714,9.5
23715,8.2
23716,7.15
23717,6.05
23718,5.15
23719,3.3
23720,1.3
23721,0.5
23722,0.15000000000000002
23723,0.05
23724,0.0
23725,0.0
23726,0.0
23727,0.0
23728,0.0
23729,0.0
23730,0.0
23731,0.0
23732,0.0
23733,0.0
23734,0.0
23735,0.0
23736,0.0
23737,0.0
23738,0.0
23739,0.0
23740,0.0
23741,0.0
23742,0.0
23743,0.0
23744,0.0
23745,0.0
23746,0.0
23747,0.0
23748,0.0
23749,0.0
23750,0.0
23751,0.0
23752,0.0
23753,0.0
23754,0.0
23755,0.0
23756,0.0
23757,0.0
23758,0.0
23759,0.0
23760,0.0
23761,0.0
23762,0.0
23763,0.0
23764,0.0
23765,0.0
23766,0.0
23767,0.0
23768,0.0
23769,0.0
23770,0.0
23771,0.0
23772,0.0
23773,0.0
23774,0.0
23775,0.0
23776,0.0
23777,0.0
23778,0.0
23779,0.0
23780,0.0
23781,0.0
23782,0.0
23783,0.0
23784,0.0
23785,0.0
23786,0.0
23787,0.0
23788,0.0
23789,0.0
23790,0.1
23791,0.1
23792,0.15000000000000002
23793,0.35
23794,0.8999999999999998
23795,2.45
23796,4.85
23797,6.0
23798,7.2
23799,8.55
23800,10.3
23801,11.9
23802,13.5
23803,15.399999999999999
23804,18.4
23805,20.05
23806,21.7
23807,22.75
23808,22.75
23809,22.8
23810,23.9
23811,24.65
23812,25.75
23813,26.65
23814,27.8
23815,28.6
23816,29.3
23817,30.1
23818,30.549999999999997
23819,31.85
23820,32.0
23821,31.75
23822,31.25
23823,30.4
23824,29.6
23825,27.4
23826,29.7
23827,33.5
23828,34.0
23829,34.65
23830,34.55
23831,34.3
23832,34.15
23833,33.4
23834,33.2
23835,33.0
23836,33.05
23837,32.75
23838,31.75
23839,30.75
23840,29.95
23841,29.3
23842,28.95
23843,28.5
23844,27.5
23845,25.45
23846,24.8
23847,23.799999999999997
23848,24.1
23849,22.95
23850,21.45
23851,19.2
23852,17.950000000000003
23853,16.9
23854,15.149999999999999
23855,13.7
23856,12.399999999999999
23857,11.2
23858,9.8
23859,8.5
23860,7.5
23861,6.45
23862,5.3
23863,3.4
23864,1.55
23865,0.65
23866,0.25
23867,0.1
23868,0.0
23869,0.0
23870,0.0
23871,0.0
23872,0.0
23873,0.0
23874,0.0
23875,0.0
23876,0.0
23877,0.0
23878,0.0
23879,0.0
23880,0.0
23881,0.0
23882,0.0
23883,0.0
23884,0.0
23885,0.0
23886,0.0
23887,0.0
23888,0.0
23889,0.0
23890,0.0
23891,0.0
23892,0.0
23893,0.0
23894,0.0
23895,0.0
23896,0.0
23897,0.0
23898,0.0
23899,0.0
23900,0.0
23901,0.0
23902,0.0
23903,0.0
23904,0.0
23905,0.0
23906,0.0
23907,0.0
23908,0.0
23909,0.0
23910,0.0
23911,0.0
23912,0.0
23913,0.0
23914,0.0
23915,0.0
23916,0.0
23917,0.0
23918,0.0
23919,0.0
23920,0.0
23921,0.0
23922,0.0
23923,0.0
23924,0.0
23925,0.0
23926,0.0
23927,0.0
23928,0.0
23929,0.0
23930,0.0
23931,0.0
23932,0.0
23933,0.0
23934,0.0
23935,0.1
23936,0.25
23937,0.5
23938,1.0
23939,1.95
23940,3.95
23941,5.5
23942,6.65
23943,8.1
23944,9.7
23945,11.6
23946,13.35
23947,14.649999999999999
23948,16.6
23949,18.15
23950,19.549999999999997
23951,21.1
23952,22.35
23953,23.45
23954,24.8
23955,26.05
23956,27.3
23957,27.9
23958,28.25
23959,27.6
23960,27.1
23961,27.25
23962,27.45
23963,27.65
23964,28.85
23965,31.9
23966,32.7
23967,33.2
23968,33.25
23969,32.9
23970,33.55
23971,33.4
23972,33.6
23973,33.7
23974,33.95
23975,33.65
23976,33.2
23977,33.2
23978,30.75
23979,29.5
23980,25.85
23981,22.8
23982,23.45
23983,26.25
23984,27.0
23985,26.25
23986,27.05
23987,26.7
23988,25.75
23989,17.95
23990,19.2
23991,21.05
23992,22.2
23993,18.799999999999997
23994,17.45
23995,17.35
23996,17.15
23997,13.25
23998,13.65
23999,12.35
24000,11.5
24001,10.3
24002,8.85
24003,7.9
24004,6.949999999999999
24005,5.449999999999999
24006,4.25
24007,2.75
24008,1.05
24009,0.4
24010,0.15000000000000002
24011,0.05
24012,0.0
24013,0.0
24014,0.0
24015,0.0
24016,0.0
24017,0.0
24018,0.0
24019,0.0
24020,0.0
24021,0.0
24022,0.0
24023,0.0
24024,0.0
24025,0.0
24026,0.0
24027,0.0
24028,0.0
24029,0.0
24030,0.0
24031,0.0
24032,0.0
24033,0.0
24034,0.0
24035,0.0
24036,0.0
24037,0.0
24038,0.0
24039,0.0
24040,0.0
24041,0.0
24042,0.0
24043,0.0
24044,0.0
24045,0.0
24046,0.0
24047,0.0
24048,0.0
24049,0.0
24050,0.0
24051,0.0
24052,0.0
24053,0.0
24054,0.0
24055,0.0
24056,0.0
24057,0.0
24058,0.0
24059,0.0
24060,0.0
24061,0.0
24062,0.0
24063,0.0
24064,0.0
24065,0.0
24066,0.0
24067,0.0
24068,0.0
24069,0.0
24070,0.0
24071,0.0
24072,0.0
24073,0.0
24074,0.0
24075,0.0
24076,0.0
24077,0.0
24078,0.0
24079,0.1
24080,0.2
24081,0.4499999999999999
24082,1.15
24083,1.4
24084,3.65
24085,5.4
24086,6.35
24087,7.4
24088,8.75
24089,10.15
24090,11.7
24091,13.55
24092,15.25
24093,16.700000000000003
24094,18.3
24095,19.95
24096,21.6
24097,23.35
24098,24.3
24099,25.75
24100,27.1
24101,27.6
24102,27.8
24103,28.45
24104,28.55
24105,29.1
24106,29.8
24107,30.7
24108,31.7
24109,32.65
24110,33.25
24111,33.85
24112,33.9
24113,34.55
24114,34.65
24115,33.55
24116,34.4
24117,34.3
24118,34.099999999999994
24119,33.95
24120,33.25
24121,33.150000000000006
24122,33.25
24123,32.7
24124,32.05
24125,32.150000000000006
24126,31.7
24127,30.1
24128,29.4
24129,28.4
24130,26.85
24131,26.25
24132,26.0
24133,25.6
24134,24.6
24135,23.7
24136,22.95
24137,21.799999999999997
24138,20.4
24139,19.4
24140,18.35
24141,17.6
24142,16.549999999999997
24143,15.15
24144,13.25
24145,11.05
24146,10.45
24147,8.95
24148,7.85
24149,6.800000000000001
24150,5.2
24151,3.3499999999999996
24152,1.4
24153,0.65
24154,0.2
24155,0.05
24156,0.0
24157,0.0
24158,0.0
24159,0.0
24160,0.0
24161,0.0
24162,0.0
24163,0.0
24164,0.0
24165,0.0
24166,0.0
24167,0.0
24168,0.0
24169,0.0
24170,0.0
24171,0.0
24172,0.0
24173,0.0
24174,0.0
24175,0.0
24176,0.0
24177,0.0
24178,0.0
24179,0.0
24180,0.0
24181,0.0
24182,0.0
24183,0.0
24184,0.0
24185,0.0
24186,0.0
24187,0.0
24188,0.0
24189,0.0
24190,0.0
24191,0.0
24192,0.0
24193,0.0
24194,0.0
24195,0.0
24196,0.0
24197,0.0
24198,0.0
24199,0.0
24200,0.0
24201,0.0
24202,0.0
24203,0.0
24204,0.0
24205,0.0
24206,0.0
24207,0.0
24208,0.0
24209,0.0
24210,0.0
24211,0.0
24212,0.0
24213,0.0
24214,0.0
24215,0.0
24216,0.0
24217,0.0
24218,0.0
24219,0.0
24220,0.0
24221,0.0
24222,0.0
24223,0.1
24224,0.15000000000000002
24225,0.4
24226,0.95
24227,2.3
24228,4.550000000000001
24229,5.65
24230,6.7
24231,8.0
24232,9.5
24233,11.2
24234,12.9
24235,14.45
24236,15.8
24237,17.1
24238,18.6
24239,20.35
24240,21.75
24241,20.6
24242,20.25
24243,19.6
24244,17.450000000000003
24245,17.1
24246,20.6
24247,28.35
24248,29.0
24249,30.1
24250,30.65
24251,31.2
24252,31.4
24253,31.849999999999994
24254,30.0
24255,29.0
24256,23.7
24257,31.1
24258,35.75
24259,14.9
24260,11.25
24261,13.55
24262,22.299999999999997
24263,21.3
24264,25.75
24265,13.75
24266,11.15
24267,19.549999999999997
24268,17.35
24269,19.75
24270,25.45
24271,24.6
24272,19.15
24273,27.15
24274,18.9
24275,10.1
24276,20.55
24277,15.9
24278,12.75
24279,10.5
24280,8.95
24281,7.05
24282,5.8
24283,7.15
24284,7.55
24285,7.85
24286,9.0
24287,9.4
24288,9.7
24289,9.7
24290,8.85
24291,7.85
24292,6.75
24293,5.65
24294,4.75
24295,2.8
24296,1.25
24297,0.5
24298,0.25
24299,0.1
24300,0.0
24301,0.0
24302,0.0
24303,0.0
24304,0.0
24305,0.0
24306,0.0
24307,0.0
24308,0.0
24309,0.0
24310,0.0
24311,0.0
24312,0.0
24313,0.0
24314,0.0
24315,0.0
24316,0.0
24317,0.0
24318,0.0
24319,0.0
24320,0.0
24321,0.0
24322,0.0
24323,0.0
24324,0.0
24325,0.0
24326,0.0
24327,0.0
24328,0.0
24329,0.0
24330,0.0
24331,0.0
24332,0.0
24333,0.0
24334,0.0
24335,0.0
24336,0.0
24337,0.0
24338,0.0
24339,0.0
24340,0.0
24341,0.0
24342,0.0
24343,0.0
24344,0.0
24345,0.0
24346,0.0
24347,0.0
24348,0.0
24349,0.0
24350,0.0
24351,0.0
24352,0.0
24353,0.0
24354,0.0
24355,0.0
24356,0.0
24357,0.0
24358,0.0
24359,0.0
24360,0.0
24361,0.0
24362,0.0
24363,0.0
24364,0.0
24365,0.0
24366,0.05
24367,0.15000000000000002
24368,0.3
24369,0.55
24370,1.7
24371,3.4000000000000004
24372,5.5
24373,3.45
24374,6.25
24375,7.15
24376,6.95
24377,5.75
24378,10.2
24379,13.1
24380,15.15
24381,16.4
24382,17.549999999999997
24383,18.549999999999997
24384,19.35
24385,21.45
24386,22.549999999999997
24387,23.1
24388,24.9
24389,25.4
24390,25.65
24391,22.95
24392,21.55
24393,29.7
24394,30.0
24395,30.299999999999997
24396,26.05
24397,30.35
24398,29.8
24399,26.6
24400,25.1
24401,29.85
24402,27.8
24403,28.35
24404,28.3
24405,27.75
24406,28.65
24407,31.35
24408,27.6
24409,24.299999999999997
24410,22.05
24411,20.85
24412,21.45
24413,20.45
24414,18.4
24415,13.25
24416,6.7
24417,8.7
24418,9.45
24419,6.0
24420,8.85
24421,17.3
24422,19.2
24423,18.95
24424,18.1
24425,14.4
24426,12.8
24427,14.9
24428,12.899999999999999
24429,12.899999999999999
24430,11.35
24431,10.3
24432,9.0
24433,8.75
24434,6.25
24435,6.4
24436,7.95
24437,7.05
24438,4.9
24439,2.4
24440,0.85
24441,0.4
24442,0.15000000000000002
24443,0.1
24444,0.0
24445,0.0
24446,0.0
24447,0.0
24448,0.0
24449,0.0
24450,0.0
24451,0.0
24452,0.0
24453,0.0
24454,0.0
24455,0.0
24456,0.0
24457,0.0
24458,0.0
24459,0.0
24460,0.0
24461,0.0
24462,0.0
24463,0.0
24464,0.0
24465,0.0
24466,0.0
24467,0.0
24468,0.0
24469,0.0
24470,0.0
24471,0.0
24472,0.0
24473,0.0
24474,0.0
24475,0.0
24476,0.0
24477,0.0
24478,0.0
24479,0.0
24480,0.0
24481,0.0
24482,0.0
24483,0.0
24484,0.0
24485,0.0
24486,0.0
24487,0.0
24488,0.0
24489,0.0
24490,0.0
24491,0.0
24492,0.0
24493,0.0
24494,0.0
24495,0.0
24496,0.0
24497,0.0
24498,0.0
24499,0.0
24500,0.0
24501,0.0
24502,0.0
24503,0.0
24504,0.0
24505,0.0
24506,0.0
24507,0.0
24508,0.0
24509,0.0
24510,0.0
24511,0.1
24512,0.25
24513,0.5
24514,1.0
24515,2.0999999999999996
24516,4.6
24517,5.65
24518,6.75
24519,8.2
24520,9.75
24521,11.35
24522,13.0
24523,14.25
24524,15.05
24525,13.5
24526,14.3
24527,14.95
24528,17.15
24529,23.5
24530,24.549999999999997
24531,24.95
24532,26.0
24533,26.4
24534,25.299999999999997
24535,23.799999999999997
24536,25.9
24537,27.4
24538,28.7
24539,26.25
24540,30.049999999999997
24541,32.45
24542,35.55
24543,35.55
24544,33.6
24545,30.55
24546,30.7
24547,31.5
24548,33.05
24549,32.8
24550,32.1
24551,32.900000000000006
24552,30.3
24553,30.549999999999997
24554,29.95
24555,30.35
24556,30.25
24557,30.049999999999997
24558,27.799999999999997
24559,29.05
24560,28.7
24561,27.7
24562,28.95
24563,27.5
24564,25.45
24565,24.55
24566,23.65
24567,24.049999999999997
24568,22.35
24569,22.15
24570,21.25
24571,19.25
24572,18.0
24573,16.55
24574,15.35
24575,13.8
24576,12.55
24577,12.1
24578,10.5
24579,9.0
24580,7.5
24581,5.949999999999999
24582,3.0
24583,0.55
24584,0.15000000000000002
24585,0.0
24586,0.0
24587,0.0
24588,0.0
24589,0.0
24590,0.0
24591,0.0
24592,0.0
24593,0.0
24594,0.0
24595,0.0
24596,0.0
24597,0.0
24598,0.0
24599,0.0
24600,0.0
24601,0.0
24602,0.0
24603,0.0
24604,0.0
24605,0.0
24606,0.0
24607,0.0
24608,0.0
24609,0.0
24610,0.0
24611,0.0
24612,0.0
24613,0.0
24614,0.0
24615,0.0
24616,0.0
24617,0.0
24618,0.0
24619,0.0
24620,0.0
24621,0.0
24622,0.0
24623,0.0
24624,0.0
24625,0.0
24626,0.0
24627,0.0
24628,0.0
24629,0.0
24630,0.0
24631,0.0
24632,0.0
24633,0.0
24634,0.0
24635,0.0
24636,0.0
24637,0.0
24638,0.0
24639,0.0
24640,0.0
24641,0.0
24642,0.0
24643,0.0
24644,0.0
24645,0.0
24646,0.0
24647,0.0
24648,0.0
24649,0.0
24650,0.0
24651,0.0
24652,0.0
24653,0.0
24654,0.0
24655,0.1
24656,0.15000000000000002
24657,0.4
24658,1.0
24659,2.25
24660,4.45
24661,5.6
24662,6.7
24663,8.0
24664,9.55
24665,10.899999999999999
24666,12.35
24667,13.5
24668,14.6
24669,16.0
24670,17.5
24671,19.15
24672,20.95
24673,22.6
24674,24.35
24675,25.45
24676,25.95
24677,26.6
24678,27.25
24679,27.6
24680,28.1
24681,27.799999999999997
24682,28.45
24683,28.8
24684,29.75
24685,27.6
24686,11.55
24687,22.15
24688,23.75
24689,28.25
24690,28.65
24691,24.5
24692,21.75
24693,30.35
24694,24.299999999999997
24695,12.85
24696,15.05
24697,15.149999999999999
24698,28.5
24699,29.45
24700,20.85
24701,28.2
24702,23.55
24703,22.1
24704,13.25
24705,26.0
24706,21.0
24707,14.1
24708,24.9
24709,23.45
24710,24.0
24711,14.0
24712,12.1
24713,11.3
24714,10.3
24715,9.25
24716,11.2
24717,15.1
24718,13.85
24719,12.25
24720,10.899999999999999
24721,8.15
24722,1.2
24723,0.85
24724,0.9
24725,3.15
24726,1.75
24727,0.85
24728,0.15
24729,0.1
24730,0.05
24731,0.0
24732,0.0
24733,0.0
24734,0.0
24735,0.0
24736,0.0
24737,0.0
24738,0.0
24739,0.0
24740,0.0
24741,0.0
24742,0.0
24743,0.0
24744,0.0
24745,0.0
24746,0.0
24747,0.0
24748,0.0
24749,0.0
24750,0.0
24751,0.0
24752,0.0
24753,0.0
24754,0.0
24755,0.0
24756,0.0
24757,0.0
24758,0.0
24759,0.0
24760,0.0
24761,0.0
24762,0.0
24763,0.0
24764,0.0
24765,0.0
24766,0.0
24767,0.0
24768,0.0
24769,0.0
24770,0.0
24771,0.0
24772,0.0
24773,0.0
24774,0.0
24775,0.0
24776,0.0
24777,0.0
24778,0.0
24779,0.0
24780,0.0
24781,0.0
24782,0.0
24783,0.0
24784,0.0
24785,0.0
24786,0.0
24787,0.0
24788,0.0
24789,0.0
24790,0.0
24791,0.0
24792,0.0
24793,0.0
24794,0.0
24795,0.0
24796,0.0
24797,0.0
24798,0.0
24799,0.1
24800,0.2
24801,0.5
24802,1.1
24803,2.4
24804,4.35
24805,5.45
24806,6.45
24807,7.5
24808,8.75
24809,10.2
24810,11.7
24811,13.55
24812,15.1
24813,15.9
24814,17.05
24815,18.45
24816,20.049999999999997
24817,22.4
24818,22.2
24819,23.25
24820,24.25
24821,25.299999999999997
24822,26.7
24823,27.65
24824,28.549999999999997
24825,29.25
24826,30.0
24827,31.299999999999997
24828,31.65
24829,31.549999999999997
24830,32.3
24831,33.25
24832,33.650000000000006
24833,33.7
24834,33.7
24835,31.45
24836,29.45
24837,22.15
24838,14.15
24839,29.8
24840,27.6
24841,31.4
24842,33.25
24843,30.2
24844,27.65
24845,24.8
24846,22.799999999999997
24847,23.35
24848,23.05
24849,20.9
24850,20.0
24851,20.549999999999997
24852,18.5
24853,8.2
24854,8.65
24855,14.95
24856,11.45
24857,13.0
24858,17.25
24859,8.2
24860,6.449999999999999
24861,4.25
24862,1.4
24863,0.05
24864,0.05
24865,0.9
24866,1.05
24867,2.1
24868,0.75
24869,0.25
24870,0.4
24871,0.25
24872,0.15000000000000002
24873,0.1
24874,0.1
24875,0.0
24876,0.0
24877,0.0
24878,0.0
24879,0.0
24880,0.0
24881,0.0
24882,0.0
24883,0.0
24884,0.0
24885,0.0
24886,0.0
24887,0.0
24888,0.0
24889,0.0
24890,0.0
24891,0.0
24892,0.0
24893,0.0
24894,0.0
24895,0.0
24896,0.0
24897,0.0
24898,0.0
24899,0.0
24900,0.0
24901,0.0
24902,0.0
24903,0.0
24904,0.0
24905,0.0
24906,0.0
24907,0.0
24908,0.0
24909,0.0
24910,0.0
24911,0.0
24912,0.0
24913,0.0
24914,0.0
24915,0.0
24916,0.0
24917,0.0
24918,0.0
24919,0.0
24920,0.0
24921,0.0
24922,0.0
24923,0.0
24924,0.0
24925,0.0
24926,0.0
24927,0.0
24928,0.0
24929,0.0
24930,0.0
24931,0.0
24932,0.0
24933,0.0
24934,0.0
24935,0.0
24936,0.0
24937,0.0
24938,0.0
24939,0.0
24940,0.0
24941,0.0
24942,0.0
24943,0.0
24944,0.1
24945,0.1
24946,0.05
24947,0.1
24948,0.65
24949,3.5999999999999996
24950,6.199999999999999
24951,7.55
24952,8.65
24953,7.15
24954,8.149999999999999
24955,11.649999999999999
24956,12.35
24957,9.25
24958,10.95
24959,13.5
24960,12.85
24961,21.2
24962,23.4
24963,23.7
24964,24.25
24965,24.95
24966,26.7
24967,21.35
24968,25.05
24969,17.5
24970,24.7
24971,29.0
24972,28.0
24973,25.15
24974,24.4
24975,32.35
24976,27.5
24977,18.6
24978,21.75
24979,24.85
24980,31.1
24981,30.6
24982,29.45
24983,17.65
24984,19.799999999999997
24985,16.8
24986,27.8
24987,29.75
24988,29.6
24989,21.4
24990,29.2
24991,31.25
24992,31.7
24993,31.15
24994,32.85
24995,30.85
24996,28.299999999999997
24997,25.5
24998,23.0
24999,21.0
25000,18.75
25001,16.4
25002,14.1
25003,11.95
25004,7.95
25005,8.850000000000001
25006,13.1
25007,17.1
25008,14.1
25009,4.25
25010,0.85
25011,0.9
25012,0.65
25013,0.2
25014,0.9
25015,1.95
25016,1.05
25017,0.4
25018,0.1
25019,0.0
25020,0.0
25021,0.0
25022,0.0
25023,0.0
25024,0.0
25025,0.0
25026,0.0
25027,0.0
25028,0.0
25029,0.0
25030,0.0
25031,0.0
25032,0.0
25033,0.0
25034,0.0
25035,0.0
25036,0.0
25037,0.0
25038,0.0
25039,0.0
25040,0.0
25041,0.0
25042,0.0
25043,0.0
25044,0.0
25045,0.0
25046,0.0
25047,0.0
25048,0.0
25049,0.0
25050,0.0
25051,0.0
25052,0.0
25053,0.0
25054,0.0
25055,0.0
25056,0.0
25057,0.0
25058,0.0
25059,0.0
25060,0.0
25061,0.0
25062,0.0
