,load
487099,38165.0
487116,37216.0
487133,35954.0
487150,34587.0
487167,32561.0
487184,30068.0
487201,27890.0
487218,26342.0
487235,25026.0
487252,23989.0
487269,23410.0
487286,23236.0
487303,23475.0
487320,23794.0
487337,24289.0
487354,24682.0
487371,24927.0
487388,25473.0
487405,26479.0
487422,27611.0
487439,29386.0
487456,31220.0
487473,32623.0
487490,33705.0
487507,34357.0
487524,34017.0
487541,32933.0
487558,31649.0
487575,29815.0
487592,27933.0
487609,26178.0
487626,24804.0
487643,23656.0
487660,22773.0
487677,22256.0
487694,22188.0
487711,22382.0
487728,22542.0
487745,22456.0
487762,22519.0
487779,22576.0
487796,22898.0
487813,23517.0
487830,24808.0
487847,26574.0
487864,28550.0
487881,30483.0
487898,31847.0
487915,32715.0
487932,32769.0
487949,32104.0
487966,31088.0
487983,29384.0
488000,27268.0
488017,25271.0
488034,23983.0
488051,23069.0
488068,22432.0
488085,22248.0
488102,22694.0
488119,23802.0
488136,25309.0
488153,26623.0
488170,27652.0
488187,27757.0
488204,27980.0
488221,28791.0
488238,29941.0
488255,31345.0
488272,33005.0
488289,34212.0
488306,34822.0
488323,35202.0
488340,34616.0
488357,33656.0
488374,32406.0
488391,30429.0
488408,28256.0
488425,26240.0
488442,24561.0
488459,23486.0
488476,22936.0
488493,22866.0
488510,23179.0
488527,24030.0
488544,25293.0
488561,26349.0
488578,27207.0
488595,27639.0
488612,27719.0
488629,28233.0
488646,29122.0
488663,30412.0
488680,32102.0
488697,33271.0
488714,34116.0
488731,34379.0
488748,33954.0
488765,33198.0
488782,32047.0
488799,30165.0
488816,27971.0
488833,25973.0
488850,24575.0
488867,23501.0
488884,22910.0
488901,22715.0
488918,23037.0
488935,24091.0
488952,25438.0
488969,26518.0
488986,27265.0
489003,27234.0
489020,27510.0
489037,28160.0
489054,29192.0
489071,30358.0
489088,31854.0
489105,33325.0
489122,34405.0
489139,34893.0
489156,34508.0
489173,33827.0
489190,32743.0
489207,30825.0
489224,28451.0
489241,26358.0
489258,24838.0
489275,23753.0
489292,22964.0
489309,22595.0
489326,22894.0
489343,23943.0
489360,25246.0
489377,26210.0
489394,27140.0
489411,27543.0
489428,28110.0
489445,29014.0
489462,30320.0
489479,32391.0
489496,34317.0
489513,36011.0
489530,36984.0
489547,37397.0
489564,36756.0
489581,35777.0
489598,34447.0
489615,32310.0
489632,29817.0
489649,27506.0
489666,25892.0
489683,24747.0
489700,23828.0
489717,23432.0
489734,23664.0
489751,24607.0
489768,25620.0
489785,26620.0
489802,27709.0
489819,28489.0
489836,29440.0
489853,30784.0
489870,32706.0
489887,35045.0
489904,37308.0
489921,39134.0
489938,40157.0
489955,40427.0
489972,39467.0
489989,38126.0
490006,36592.0
490023,34426.0
490040,31768.0
490057,29373.0
490074,27432.0
490091,25932.0
490108,24867.0
490125,24394.0
490142,24224.0
490159,24327.0
490176,24402.0
490193,24895.0
490210,26153.0
490227,27879.0
490244,30399.0
490261,33466.0
490278,36454.0
490295,39022.0
490312,41690.0
490329,43807.0
490346,45038.0
490363,45419.0
490380,44300.0
490397,43013.0
490414,41307.0
490431,39043.0
490448,36157.0
490465,33264.0
490482,30891.0
490499,28902.0
490516,27481.0
490533,26397.0
490550,25742.0
490567,25463.0
490584,25525.0
490601,26370.0
490618,28029.0
490635,30485.0
490652,33593.0
490669,36653.0
490686,39679.0
490703,42521.0
490720,44613.0
490737,45887.0
490754,46475.0
490771,46118.0
490788,45233.0
490805,43780.0
490822,42034.0
490839,39794.0
490856,36790.0
490873,33845.0
490890,31409.0
490907,29302.0
490924,27707.0
490941,26672.0
490958,26206.0
490975,26225.0
490992,26521.0
491009,26970.0
491026,28204.0
491043,29994.0
491060,32080.0
491077,34340.0
491094,36604.0
491111,38672.0
491128,40240.0
491145,41230.0
491162,41599.0
491179,41440.0
491196,40518.0
491213,39377.0
491230,37612.0
491247,35262.0
491264,32340.0
491281,29786.0
491298,28094.0
491315,26804.0
491332,25572.0
491349,24977.0
491366,25261.0
491383,26448.0
491400,28153.0
491417,29637.0
491434,30732.0
491451,31322.0
491468,31616.0
491485,31991.0
491502,32451.0
491519,33019.0
491536,33853.0
491553,34649.0
491570,35062.0
491587,35076.0
491604,34642.0
491621,34213.0
491638,33104.0
491655,31386.0
491672,29079.0
491689,26909.0
491706,25624.0
491723,24878.0
491740,24072.0
491757,23705.0
491774,23923.0
491791,24609.0
491808,25877.0
491825,27293.0
491842,28595.0
491859,28953.0
491876,29000.0
491893,29594.0
491910,30361.0
491927,31339.0
491944,32355.0
491961,33065.0
491978,33360.0
491995,33419.0
492012,32903.0
492029,32375.0
492046,31180.0
492063,29368.0
492080,27192.0
492097,25302.0
492114,24095.0
492131,23069.0
492148,22353.0
492165,22032.0
492182,22388.0
492199,23440.0
492216,24841.0
492233,26070.0
492250,26767.0
492267,27184.0
492284,27608.0
492301,28110.0
492318,28752.0
492335,29670.0
492352,30687.0
492369,30936.0
492386,30652.0
492403,30576.0
492420,30336.0
492437,30254.0
492454,29284.0
492471,27840.0
492488,26112.0
492505,24493.0
492522,23131.0
492539,22202.0
492556,21605.0
492573,21426.0
492590,21826.0
492607,22874.0
492624,24215.0
492641,25133.0
492658,25791.0
492675,26059.0
492692,26202.0
492709,26758.0
492726,27761.0
492743,28821.0
492760,30093.0
492777,31110.0
492794,31627.0
492811,31823.0
492828,31522.0
492845,31166.0
492862,30092.0
492879,28505.0
492896,26709.0
492913,25105.0
492930,23833.0
492947,22961.0
492964,22405.0
492981,21952.0
492998,21907.0
493015,22183.0
493032,22525.0
493049,22754.0
493066,23207.0
493083,23529.0
493100,23864.0
493117,24272.0
493134,25106.0
493151,26490.0
493168,28048.0
493185,29465.0
493202,30423.0
493219,30841.0
493236,30954.0
493253,30678.0
493270,29430.0
493287,27870.0
493304,26267.0
493321,24802.0
493338,23337.0
493355,22180.0
493372,21399.0
493389,20915.0
493406,20761.0
493423,20877.0
493440,21126.0
493457,21414.0
493474,21847.0
493491,22174.0
493508,22447.0
493525,23051.0
493542,24143.0
493559,25620.0
493576,27224.0
493593,28983.0
493610,30336.0
493627,31023.0
493644,30875.0
493661,30611.0
493678,29462.0
493695,27681.0
493712,25746.0
493729,24103.0
493746,23028.0
493763,22310.0
493780,21789.0
493797,21583.0
493814,21977.0
493831,22933.0
493848,24404.0
493865,25610.0
493882,26361.0
493899,26467.0
493916,26634.0
493933,27358.0
493950,28677.0
493967,30373.0
493984,32257.0
494001,33849.0
494018,34846.0
494035,35170.0
494052,34537.0
494069,33843.0
494086,32272.0
494103,30120.0
494120,27714.0
494137,25744.0
494154,24291.0
494171,23118.0
494188,22378.0
494205,22088.0
494222,22220.0
494239,23174.0
494256,24499.0
494273,25425.0
494290,26146.0
494307,26459.0
494324,26959.0
494341,27925.0
494358,29396.0
494375,31258.0
494392,33207.0
494409,34777.0
494426,35625.0
494443,35621.0
494460,34796.0
494477,33994.0
494494,32294.0
494511,30208.0
494528,27915.0
494545,25810.0
494562,24210.0
494579,23046.0
494596,22261.0
494613,21960.0
494630,22279.0
494647,23332.0
494664,24701.0
494681,25591.0
494698,26234.0
494715,26625.0
494732,27201.0
494749,28441.0
494766,30238.0
494783,32385.0
494800,34579.0
494817,36364.0
494834,37313.0
494851,37222.0
494868,36176.0
494885,35041.0
494902,33180.0
494919,30843.0
494936,28340.0
494953,26143.0
494970,24590.0
494987,23364.0
495004,22544.0
495021,22206.0
495038,22405.0
495055,23453.0
495072,24787.0
495089,25677.0
495106,26287.0
495123,26725.0
495140,27479.0
495157,28769.0
495174,30505.0
495191,32735.0
495208,35067.0
495225,36751.0
495242,37604.0
495259,37329.0
495276,36297.0
495293,35160.0
495310,33196.0
495327,30949.0
495344,28490.0
495361,26404.0
495378,24968.0
495395,23768.0
495412,22961.0
495429,22617.0
495446,22877.0
495463,23852.0
495480,25118.0
495497,26095.0
495514,27090.0
495531,27855.0
495548,28762.0
495565,30058.0
495582,31589.0
495599,33569.0
495616,35391.0
495633,36651.0
495650,37370.0
495667,37087.0
495684,36123.0
495701,35113.0
495718,33437.0
495735,31351.0
495752,29116.0
495769,27197.0
495786,25419.0
495803,23961.0
495820,22899.0
495837,22282.0
495854,22124.0
495871,22328.0
495888,22747.0
495905,23347.0
495922,24160.0
495939,24722.0
495956,25514.0
495973,26710.0
495990,28015.0
496007,29281.0
496024,30827.0
496041,32472.0
496058,33645.0
496075,34086.0
496092,33434.0
496109,32418.0
496126,30920.0
496143,29216.0
496160,27263.0
496177,25367.0
496194,23839.0
496211,22776.0
496228,22036.0
496245,21543.0
496262,21303.0
496279,21357.0
496296,21492.0
496313,21514.0
496330,21925.0
496347,22319.0
496364,23017.0
496381,24060.0
496398,25413.0
496415,26917.0
496432,28803.0
496449,30837.0
496466,32370.0
496483,33132.0
496500,32531.0
496517,31854.0
496534,30361.0
496551,28567.0
496568,26426.0
496585,24478.0
496602,23268.0
496619,22342.0
496636,21708.0
496653,21501.0
496670,21841.0
496687,22739.0
496704,24111.0
496721,25166.0
496738,25952.0
496755,26372.0
496772,27057.0
496789,28072.0
496806,29074.0
496823,30586.0
496840,32474.0
496857,34126.0
496874,35101.0
496891,35223.0
496908,34401.0
496925,33376.0
496942,31600.0
496959,29646.0
496976,27368.0
496993,25377.0
497010,23968.0
497027,22859.0
497044,22186.0
497061,21917.0
497078,22245.0
497095,23348.0
497112,24712.0
497129,25520.0
497146,26314.0
497163,26751.0
497180,27099.0
497197,27973.0
497214,28948.0
497231,30573.0
497248,32348.0
497265,34012.0
497282,34949.0
497299,35140.0
497316,34240.0
497333,33301.0
497350,31546.0
497367,29554.0
497384,27350.0
497401,25341.0
497418,23821.0
497435,22802.0
497452,22284.0
497469,22133.0
497486,22442.0
497503,23495.0
497520,24812.0
497537,25575.0
497554,26217.0
497571,26437.0
497588,26748.0
497605,27622.0
497622,28844.0
497639,30357.0
497656,32126.0
497673,33895.0
497690,34982.0
497707,35171.0
497724,34513.0
497741,33620.0
497758,31902.0
497775,29950.0
497792,27612.0
497809,25564.0
497826,24152.0
497843,23283.0
497860,22652.0
497877,22369.0
497894,22652.0
497911,23571.0
497928,24890.0
497945,25924.0
497962,26840.0
497979,27170.0
497996,27768.0
498013,28764.0
498030,30006.0
498047,31580.0
498064,33403.0
498081,34868.0
498098,35718.0
498115,35748.0
498132,34854.0
498149,33805.0
498166,31939.0
498183,29871.0
498200,26046.0
498217,25488.0
498234,24137.0
498251,23050.0
498268,22351.0
498285,22033.0
498302,22330.0
498319,23364.0
498336,24689.0
498353,25572.0
498370,26264.0
498387,26238.0
498404,26452.0
498421,27134.0
498438,28089.0
498455,29118.0
498472,30463.0
498489,31877.0
498506,32775.0
498523,32947.0
498540,32354.0
498557,31739.0
498574,30342.0
498591,28831.0
498608,26945.0
498625,25151.0
498642,23916.0
498659,22787.0
498676,21987.0
498693,21575.0
498710,21541.0
498727,21878.0
498744,22410.0
498761,22975.0
498778,23701.0
498795,23760.0
498812,23838.0
498829,24331.0
498846,25449.0
498863,26803.0
498880,28291.0
498897,30058.0
498914,31330.0
498931,31877.0
498948,31594.0
498965,31175.0
498982,29811.0
498999,28355.0
499016,26689.0
499033,25009.0
499050,23865.0
499067,22903.0
499084,22042.0
499101,21666.0
499118,21607.0
499135,21739.0
499152,22014.0
499169,22181.0
499186,22569.0
499203,22740.0
499220,23119.0
499237,24090.0
499254,25623.0
499271,27651.0
499288,29790.0
499305,31499.0
499322,32834.0
499339,33499.0
499356,33183.0
499373,32497.0
499390,30913.0
499407,29086.0
499424,27023.0
499441,25098.0
499458,23840.0
499475,22997.0
499492,22382.0
499509,22326.0
499526,22822.0
499543,23815.0
499560,25257.0
499577,26620.0
499594,27682.0
499611,28355.0
499628,29424.0
499645,30932.0
499662,32734.0
499679,34978.0
499696,37400.0
499713,39224.0
499730,39950.0
499747,39649.0
499764,38226.0
499781,36690.0
499798,34374.0
499815,32019.0
499832,29289.0
499849,26875.0
499866,25249.0
499883,23916.0
499900,23043.0
499917,22697.0
499934,22952.0
499951,24013.0
499968,25417.0
499985,26376.0
500002,27447.0
500019,28272.0
500036,29220.0
500053,30842.0
500070,32983.0
500087,35446.0
500104,37916.0
500121,39933.0
500138,40956.0
500155,40842.0
500172,39202.0
500189,37349.0
500206,35012.0
500223,32512.0
500240,29701.0
500257,27258.0
500274,25539.0
500291,24234.0
500308,23332.0
500325,22911.0
500342,23160.0
500359,24202.0
500376,25639.0
500393,26675.0
500410,27598.0
500427,28522.0
500444,30115.0
500461,32451.0
500478,35248.0
500495,37938.0
500512,40254.0
500529,42003.0
500546,42779.0
500563,42461.0
500580,40992.0
500597,39305.0
500614,36607.0
500631,33885.0
500648,30999.0
500665,28379.0
500682,26517.0
500699,24990.0
500716,23945.0
500733,23414.0
500750,23559.0
500767,24504.0
500784,25918.0
500801,26982.0
500818,28064.0
500835,29359.0
500852,31028.0
500869,33156.0
500886,35926.0
500903,38778.0
500920,41085.0
500937,42558.0
500954,43058.0
500971,42369.0
500988,40707.0
501005,38964.0
501022,36404.0
501039,33721.0
501056,30830.0
501073,28249.0
501090,26308.0
501107,24774.0
501124,23745.0
501141,23197.0
501158,23345.0
501175,24301.0
501192,25661.0
501209,26758.0
501226,27897.0
501243,29045.0
501260,30313.0
501277,32064.0
501294,34128.0
501311,36706.0
501328,39463.0
501345,40906.0
501362,41336.0
501379,40725.0
501396,39046.0
501413,37220.0
501430,34814.0
501447,32406.0
501464,29760.0
501481,27406.0
501498,25593.0
501515,24209.0
501532,23177.0
501549,22490.0
501566,22215.0
501583,22407.0
501600,22875.0
501617,23393.0
501634,24341.0
501651,25089.0
501668,26108.0
501685,27495.0
501702,29341.0
501719,31510.0
501736,33906.0
501753,35947.0
501770,37069.0
501787,37053.0
501804,35855.0
501821,34328.0
501838,32178.0
501855,30059.0
501872,27924.0
501889,25887.0
501906,24234.0
501923,22959.0
501940,22017.0
501957,21370.0
501974,21047.0
501991,21057.0
502008,21268.0
502025,21410.0
502042,21687.0
502059,22142.0
502076,23054.0
502093,24575.0
502110,26731.0
502127,29236.0
502144,31592.0
502161,33879.0
502178,35026.0
502195,35313.0
502212,34578.0
502229,33361.0
502246,31410.0
502263,29239.0
502280,26777.0
502297,24567.0
502314,23126.0
502331,22162.0
502348,21599.0
502365,21316.0
502382,21559.0
502399,22530.0
502416,24057.0
502433,24947.0
502450,25562.0
502467,25960.0
502484,26638.0
502501,28024.0
502518,30017.0
502535,32167.0
502552,34224.0
502569,35897.0
502586,36824.0
502603,36711.0
502620,35609.0
502637,34386.0
502654,32170.0
502671,29878.0
502688,27414.0
502705,25276.0
502722,23744.0
502739,22560.0
502756,21734.0
502773,21329.0
502790,21585.0
502807,22568.0
502824,24003.0
502841,24841.0
502858,25370.0
502875,25724.0
502892,26221.0
502909,27211.0
502926,28575.0
502943,30450.0
502960,32207.0
502977,33557.0
502994,34132.0
503011,34160.0
503028,33705.0
503045,32997.0
503062,31324.0
503079,29406.0
503096,27163.0
503113,25133.0
503130,23644.0
503147,22526.0
503164,21773.0
503181,21424.0
503198,21689.0
503215,22752.0
503232,24131.0
503249,24963.0
503266,25337.0
503283,25370.0
503300,25538.0
503317,26102.0
503334,27167.0
503351,28616.0
503368,30168.0
503385,31464.0
503402,32273.0
503419,32485.0
503436,31960.0
503453,31193.0
503470,29888.0
503487,28250.0
503504,26245.0
503521,24482.0
503538,23333.0
503555,22590.0
503572,21897.0
503589,21685.0
503606,21970.0
503623,22792.0
503640,24319.0
503657,25463.0
503674,26315.0
503691,26405.0
503708,26187.0
503725,25839.0
503742,25995.0
503759,26589.0
503776,27415.0
503793,28235.0
503810,28680.0
503827,29178.0
503844,29539.0
503861,29474.0
503878,28313.0
503895,26900.0
503912,25165.0
503929,23668.0
503946,22765.0
503963,21897.0
503980,21309.0
503997,21124.0
504014,21466.0
504031,22456.0
504048,23939.0
504065,24905.0
504082,25321.0
504099,25259.0
504116,24884.0
504133,24529.0
504150,24438.0
504167,25029.0
504184,25877.0
504201,26786.0
504218,27440.0
504235,27891.0
504252,28402.0
504269,28283.0
504286,27270.0
504303,26170.0
504320,24872.0
504337,23518.0
504354,22427.0
504371,21548.0
504388,20917.0
504405,20588.0
504422,20650.0
504439,21101.0
504456,21827.0
504473,22263.0
504490,22714.0
504507,22952.0
504524,22833.0
504541,22704.0
504558,22847.0
504575,23358.0
504592,24183.0
504609,25159.0
504626,26041.0
504643,26688.0
504660,27254.0
504677,27164.0
504694,26281.0
504711,25203.0
504728,23883.0
504745,22646.0
504762,21826.0
504779,20980.0
504796,20389.0
504813,20029.0
504830,19914.0
504847,20112.0
504864,20426.0
504881,20490.0
504898,20525.0
504915,20450.0
504932,20311.0
504949,20403.0
504966,20919.0
504983,21824.0
505000,23151.0
505017,24564.0
505034,25855.0
505051,27139.0
505068,27687.0
505085,27529.0
505102,26491.0
505119,25187.0
505136,23549.0
505153,22052.0
505170,21033.0
505187,20368.0
505204,20089.0
505221,19943.0
505238,20214.0
505255,21337.0
505272,22856.0
505289,23740.0
505306,24256.0
505323,24585.0
505340,25016.0
505357,25873.0
505374,27397.0
505391,29372.0
505408,31453.0
505425,33138.0
505442,34166.0
505459,34398.0
505476,33743.0
505493,32624.0
505510,30687.0
505527,28690.0
505544,26411.0
505561,24454.0
505578,23250.0
505595,22217.0
505612,21521.0
505629,21253.0
505646,21601.0
505663,22706.0
505680,24202.0
505697,25100.0
505714,25766.0
505731,26135.0
505748,26754.0
505765,28108.0
505782,29919.0
505799,32038.0
505816,34229.0
505833,36093.0
505850,36446.0
505867,36432.0
505884,35381.0
505901,33960.0
505918,31856.0
505935,29694.0
505952,27270.0
505969,25005.0
505986,23102.0
506003,21935.0
506020,21175.0
506037,20955.0
506054,21420.0
506071,22511.0
506088,23929.0
506105,24945.0
506122,25480.0
506139,26428.0
506156,27254.0
506173,28396.0
506190,30109.0
506207,32324.0
506224,34525.0
506241,36411.0
506258,37237.0
506275,36993.0
506292,35931.0
506309,34496.0
506326,32363.0
506343,30109.0
506360,27686.0
506377,25491.0
506394,23829.0
506411,22686.0
506428,21907.0
506445,21591.0
506462,21900.0
506479,22965.0
506496,24497.0
506513,25432.0
506530,26050.0
506547,26548.0
506564,27412.0
506581,28835.0
506598,30873.0
506615,33266.0
506632,35531.0
506649,37148.0
506666,37606.0
506683,37161.0
506700,36190.0
506717,34642.0
506734,32469.0
506751,30412.0
506768,28071.0
506785,25989.0
506802,24491.0
506819,23346.0
506836,22807.0
506853,22497.0
506870,22709.0
506887,23532.0
506904,24869.0
506921,25785.0
506938,26621.0
506955,27268.0
506972,28083.0
506989,29475.0
507006,31349.0
507023,33348.0
507040,35467.0
507057,37099.0
507074,37431.0
507091,36878.0
507108,35588.0
507125,33908.0
507142,31863.0
507159,29995.0
507176,27747.0
507193,25681.0
507210,24261.0
507227,23122.0
507244,22294.0
507261,21757.0
507278,21657.0
507295,21974.0
507312,22483.0
507329,22714.0
507346,22981.0
507363,23296.0
507380,23868.0
507397,24860.0
507414,26327.0
507431,28118.0
507448,30077.0
507465,31711.0
507482,32862.0
507499,33128.0
507516,32467.0
507533,31203.0
507550,29535.0
507567,28094.0
507584,26382.0
507601,24601.0
507618,22961.0
507635,22111.0
507652,21296.0
507669,20786.0
507686,20550.0
507703,20570.0
507720,20749.0
507737,20912.0
507754,21261.0
507771,21399.0
507788,21782.0
507805,22630.0
507822,23963.0
507839,25672.0
507856,27656.0
507873,29325.0
507890,30668.0
507907,31154.0
507924,30891.0
507941,29935.0
507958,28368.0
507975,26758.0
507992,24867.0
508009,23137.0
508026,21995.0
508043,21168.0
508060,20791.0
508077,20794.0
508094,21187.0
508111,22321.0
508128,24032.0
508145,25150.0
508162,25579.0
508179,25796.0
508196,25800.0
508213,26338.0
508230,27240.0
508247,28562.0
508264,30070.0
508281,31455.0
508298,32296.0
508315,32365.0
508332,31931.0
508349,30905.0
